machine_id,kpi_id,label,pred_label
194,0,1,1
194,1,1,1
194,2,1,1
194,3,1,1
194,4,1,1
194,5,1,2
194,6,1,2
194,7,1,2
194,8,1,2
194,9,1,2
194,10,1,2
194,11,1,2
194,12,1,2
194,13,1,2
194,14,1,2
194,15,1,2
194,16,1,2
194,17,1,2
195,0,1,1
195,1,1,2
195,2,1,1
195,3,1,1
195,4,1,2
195,5,1,2
195,6,1,1
195,7,1,2
195,8,1,2
195,9,1,2
195,10,1,2
195,11,1,2
195,12,1,2
195,13,1,2
195,14,1,2
195,15,1,2
195,16,1,2
195,17,1,2
196,0,1,1
196,1,1,1
196,2,1,1
196,3,1,1
196,4,1,1
196,5,1,2
196,6,1,1
196,7,1,2
196,8,1,2
196,9,1,2
196,10,1,2
196,11,1,2
196,12,1,2
196,13,1,2
196,14,1,2
196,15,1,2
196,16,1,2
196,17,1,2
197,0,1,1
197,1,1,1
197,2,1,1
197,3,1,1
197,4,1,1
197,5,1,2
197,6,1,2
197,7,1,2
197,8,1,2
197,9,1,2
197,10,1,2
197,11,1,2
197,12,1,2
197,13,1,2
197,14,1,2
197,15,1,2
197,16,1,2
197,17,1,2
198,0,1,1
198,1,1,1
198,2,1,1
198,3,1,1
198,4,1,1
198,5,1,2
198,6,1,2
198,7,1,2
198,8,1,2
198,9,1,2
198,10,1,2
198,11,1,2
198,12,1,2
198,13,1,2
198,14,1,2
198,15,1,2
198,16,1,2
198,17,1,2
199,0,1,1
199,1,1,1
199,2,1,1
199,3,1,1
199,4,1,1
199,5,1,2
199,6,1,1
199,7,1,2
199,8,1,2
199,9,1,2
199,10,1,2
199,11,1,2
199,12,1,2
199,13,1,2
199,14,1,2
199,15,1,2
199,16,1,2
199,17,1,2
